id,name
NE_college_m_Doane,Doane
SD_college_m_Mount_Marty,Mount Marty
NE_college_m_Midland_Lutheran,Midland
IA_college_m_Morningside,Morningside
NE_college_m_Hastings,Hastings
IA_college_m_Briar_Cliff,Briar Cliff
SD_college_m_Dakota_Wesleyan,Dakota Wesleyan
ND_college_m_Jamestown_College,Jamestown
MO_college_m_Evangel,Evangel
KS_college_m_MidAmerica_Nazarene,MidAmerica Nazarene
IA_college_m_Mount_Mercy,Mount Mercy
KS_college_m_Baker,Baker
IA_college_m_Clarke,Clarke
MO_college_m_Missouri_Valley,Missouri Valley
NE_college_m_Peru_State,Peru State
MO_college_m_Culver_Stockton,Culver-Stockton
GA_college_m_Reinhardt,Reinhardt
GA_college_m_Point,Point
GA_college_m_Truett-McConnell,Truett-McConnell
SC_college_m_Columbia_SC,Columbia (S.C.)
VA_college_m_Bluefield,Bluefield
KY_college_m_Union_KY,Union (Ky.)
SC_college_m_Columbia_Intl,Columbia Int'l
NC_college_m_St_Andrews,St. Andrews
GA_college_m_Thomas_University_GA,Thomas (Ga.)
FL_college_m_STThomas,St. Thomas (Fla.)
FL_college_m_Warner,Warner
FL_college_m_Kesier,Keiser
FL_college_m_Webber,Webber
TN_college_m_Christian_Bros,Christian Bros.
FL_college_m_West_Florida,West Florida
FL_college_m_Palm_Beach_Atlantic,Palm Beach Atlantic
GA_college_m_Valdosta_State,Valdosta State
FL_college_m_Tampa,Tampa
AL_college_m_AuburnMontgomery,Auburn Montgomery
FL_college_m_Nova_Southeastern,Nova Southeastern
FL_college_m_Lynn,Lynn
SC_college_m_Benedict,Benedict
TN_college_m_Union_TN,Union (Tenn.)
FL_college_m_Florida_Tech,Florida Tech
GA_college_m_West_Georgia,West Georgia
GA_college_m_Morehouse,Morehouse
AL_college_m_Spring_Hill,Spring Hill
GA_college_m_Fort_Valley_State,Fort Valley State
CA_college_m_William_Jessup,William Jessup
AZ_college_m_Arizona_Christian,Arizona Christian
CA_college_m_San_Diego_Christian,San Diego Christian
CA_college_m_hope_intl,Hope Int'l
AZ_college_m_Ottawa_University_AZ,Ottawa (AZ)
CA_college_m_Life_Pacific_University,Life Pacific
TX_college_m_Wiley,Wiley
TX_college_m_Huston_Tillotson,Huston-Tillotson
TX_college_m_Jarvis-Christian,Jarvis Christian
WV_college_m_Wheeling_University,Wheeling
PA_college_m_Westminster_PA,Westminster (Pa.)
OR_college_m_Multnomah,Multnomah
OR_college_m_Corban,Corban
ND_college_m_Valley_City_State,Valley City State
IA_college_m_Waldorf,Waldorf
MT_college_m_Montana_Tech,Montana Tech
MT_college_m_Great_Falls,Providence (Great Falls)
MO_college_m_Hannibal_LaGrange,Hannibal-LaGrange
AR_college_m_Lyon,Lyon
AR_college_m_ Williams Baptist University,Williams Baptist
AR_college_m_Central-Baptist,Central Baptist
TN_college_m_Tennessee_Southern,UT Southern
TN_college_m_Freed_Hardeman,Freed-Hardeman
KY_college_m_Thomas_More,Thomas More
KY_college_m_Georgetown_KY,Georgetown (Ky.)
KY_college_m_Pikeville,Pikeville
MS_college_m_Blue_Mountain,Blue Mountain
GA_college_m_Brewton-Parker,Brewton-Parker
AL_college_m_Talladega_College,Talladega
GA_college_m_Savannah_State,Savannah State
NY_college_m_Brooklyn,Brooklyn
NY_jcollege_m_Queensborough_CC,Queensborough CC
NY_college_m_Lehman,Lehman
NY_college_m_York_NY,York (N.Y.)
NY_college_m_Medgar_Evers,Medgar Evers
MN_college_m_Crown,Crown
MN_college_m_Northwestern_MN,Northwestern (Minn.)
WI_college_m_Northland,Northland
MN_college_m_North_Central_MN,North Central (Minn.)
IL_college_m_Benedictine_IL,Benedictine (Ill.)
WI_college_m_Marian_WI,Marian (Wis.)
VA_college_m_Shenandoah,Shenandoah
VA_college_m_Virginia_Wesleyan,Virginia Wesleyan
VA_college_m_Ferrum_College,Ferrum
NC_college_m_Guilford,Guilford
AL_college_m_Samford,Samford
TX_college_m_ST_Thomas_TX,St. Thomas (Tex.)
TX_college_m_Dallas,Dallas
TX_college_m_Texas_Lutheran,Texas Lutheran
TX_college_m_Schreiner,Schreiner
MS_college_m_Millsaps,Millsaps
AR_college_m_Hendrix,Hendrix
TN_college_m_Austin_Peay,Austin Peay
TN_college_m_Tennessee_St,Tennessee St.
SC_college_m_Bob_Jones,Bob Jones
NC_college_m_Warren_Wilson,Warren Wilson
VA_college_m_Regent,Regent University
NC_college_m_Johnson__Wales_NC,Johnson & Wales (N.C.)
PA_college_m_Delaware_Valley,Delaware Valley
PA_college_m_Albright,Albright
DC_college_m_Gallaudet,Gallaudet
60871,Penn State Club XC
58964,Robert Morris Club Team
NJ_college_m_Centenary_NJ,Centenary (N.J.)
WV_college_m_Bethany_WV,Bethany (W.V.)
MD_jcollege_m_Harford_CC,Harford CC
MD_jcollege_m_Carroll_CC,Carroll CC
MD_jcollege_m_Catonsville,CCBC Catonsville
MD_jcollege_m_Howard_CC,Howard CC
MD_jcollege_m_Allegany_MD,Allegany College of MD
MD_jcollege_m_Cecil_College,Cecil College
MD_jcollege_m_Garrett_College,Garrett College
MN_college_m_St_Thomas,St. Thomas (Minn.)
OK_college_m_Oral_Roberts,Oral Roberts
VA_college_m_VCU,VCU
NY_college_m_St_Bonaventure,St. Bonaventure
NY_jcollege_m_SUNY_Ulster,SUNY Ulster
NY_jcollege_m_Monroe_College_Bronx,Monroe College (Bronx)
NY_jcollege_m_Nassau_CC,Nassau CC
NY_college_m_Buffalo_State,Buffalo State
NY_college_m_Bard,Bard
NY_college_m_Hilbert,Hilbert
PA_college_m_Pitt_Greensburg,Pitt.-Greensburg
PA_college_m_Mount_Aloysius,Mount Aloysius
PA_college_m_La_Roche,La Roche
TX_jcollege_m_Clarendon_College,Clarendon College
TX_jcollege_m_Hill_College,Hill College
AL_college_m_Huntingdon,Huntingdon
NC_college_m_Peace,William Peace
NC_college_m_North_Carolina_Wesleyan,North Carolina Wesleyan
GA_college_m_LaGrange,LaGrange
TN_college_m_Maryville_TN,Maryville (Tenn.)
KY_college_m_Western_Kentucky,Western Kentucky
FL_college_m_Florida_Intl,FIU
MO_college_m_Ozark_Christian_College,Ozark Christian College
KS_college_m_Kansas_Christian,Kansas Christian
IA_college_m_Emmaus_Bible_College,Emmaus Bible
KS_college_m_Manhattan_Christian,Manhattan Christian
MA_college_m_Mass_Maritime,Mass. Maritime
NH_college_m_Rivier,Rivier
MA_college_m_Elms,Elms
KS_jcollege_m_Fort_Scott_CC,Fort Scott CC
KS_jcollege_m_Barton_County_CC,Barton County CC
KS_jcollege_m_Hesston,Hesston
KS_jcollege_m_Coffeyville_CC,Coffeyville CC
NJ_college_m_St_Peters,St. Peter's
KY_college_m_Bellarmine,Bellarmine
AL_college_m_North_Alabama,North Alabama
FL_college_m_Jacksonville,Jacksonville
CA_college_m_California_Baptist,CBU
UT_college_m_Dixie_State,Dixie State
TX_college_m_Tarleton_State,Tarleton State
OK_jcollege_m_Redlands_CC,Redlands CC
AR_jcollege_m_National_Park_College,National Park College
OK_jcollege_m_Connors_State_College,Connors State College
MS_college_m_Belhaven,Belhaven
TX_college_m_UMHB,UMHB
AZ_college_m_Arizona,Arizona
CO_college_m_Northern_Colorado,Northern Colorado
OK_college_m_Oklahoma,Oklahoma
CA_college_m_San_Jose_State,San Jose St.
SC_college_m_Presbyterian,Presbyterian
NC_college_m_Gardner_Webb,Gardner-Webb
VA_college_m_Hampton,Hampton
DC_college_m_Howard,Howard
MD_college_m_Coppin_State,Coppin State
MD_college_m_Morgan_State,Morgan State
NC_college_m_NC_Central,N.C. Central
MD_college_m_Maryland_Eastern_Shore,Maryland-Eastern Shore
SC_college_m_South_Carolina_State,South Carolina St.
AR_college_m_PhilanderSmith,Philander Smith
MS_college_m_Tougaloo,Tougaloo
FL_college_m_Edward_Waters,Edward Waters
TN_college_m_Fisk,Fisk
SC_college_m_Clemson,Clemson
CA_jcollege_m_East_LA,East LA
CA_jcollege_m_Compton,Compton
AZ_jcollege_m_Estrella_Mountain_CC,Estrella Mountain CC
AL_jcollege_m_Calhoun_Community_College,Calhoun CC
AL_jcollege_m_Jefferson_State_CC,Jefferson State CC
LA_college_m_Louisiana_Lafayette,UL-Lafayette
NC_college_m_Shaw,Shaw
VA_college_m_Virginia_Union,Virginia Union
VA_college_m_Virginia_State,Virginia State
MD_college_m_Bowie_State,Bowie State
NC_college_m_Fayetteville_St,Fayetteville St.
NC_college_m_Elizabeth_City_St,Elizabeth City St.
PA_college_m_Lincoln_PA,Lincoln (Pa.)
SC_college_m_Claflin,Claflin
NC_college_m_Johnson_C_Smith,Johnson C. Smith
NY_college_m_Yeshiva,Yeshiva
MS_college_m_Miss_Univ_for_Women,Miss. Univ. for Women
CA_jcollege_m_Fresno,Fresno
CA_jcollege_m_Porterville,Porterville
NJ_college_m_Felician,Felician
PA_college_m_U_of_Sciences,U. of Sciences
PA_college_m_Holy_Family,Holy Family
CT_college_m_Post,Post
NJ_college_m_Bloomfield,Bloomfield
NY_college_m_Nyack,Nyack
NY_college_m_Dominican_NY,Dominican (N.Y.)
NY_college_m_Farmingdale_St,Farmingdale St.
NY_college_m_Sarah_Lawrence,Sarah Lawrence
NY_college_m_Mt_St_Vincent,Mt. St. Vincent
NY_college_m_St_Josephs_College,St. Joseph's (Bklyn)
NY_college_m_Old_Westbury,Old Westbury
MD_college_m_Frostburg_State,Frostburg State
WV_college_m_Alderson_Broaddus,Alderson Broaddus
SC_college_m_Morris,Morris
KY_college_m_Kentucky_Wesleyan,Kentucky Wesleyan
NY_college_m_SUNY-ESF,SUNY-ESF
NY_college_m_Queens_NY,Queens (N.Y.)
CT_college_m_Bridgeport,Bridgeport
NY_jcollege_m_SUNY_Corning_CC,SUNY Corning CC
NY_jcollege_m_Onondaga_CC,Onondaga CC
NY_jcollege_m_Jefferson_Community_College,Jefferson CC
MA_college_m_Eastern_Nazarene,Eastern Nazarene
MA_college_m_Lesley,Lesley
MN_college_m_SW_MN_ST,SW Minnesota St.
SC_college_m_Coker,Coker
VA_college_m_Virginia_Wise,UVA-Wise
SC_college_m_Erskine,Erskine
SC_college_m_Francis_Marion,Francis Marion
NC_college_m_Barton,Barton
NC_college_m_Chowan,Chowan
AL_college_m_West_Alabama,West Alabama
GA_college_m_Shorter,Shorter
MO_college_m_College_of_the_Ozarks,College of the Ozarks
KY_college_m_Asbury_College,Asbury University
TN_college_m_Welch,Welch
IL_college_m_Quincy,Quincy
MO_college_m_Rockhurst,Rockhurst
MO_college_m_William_Jewell,William Jewell
IL_college_m_McKendree,McKendree
CA_college_m_Dominican_Cal,Dominican (Cal.)
HI_college_m_Chaminade,Chaminade
CA_college_m_Simpson_Cal,Simpson (Cal.)
CA_jcollege_m_Shasta,Shasta
CA_college_m_California_Maritime_Academy,Cal Maritime
AZ_college_m_Park_U_Gilbert,Park Gilbert
AR_college_m_Arkansas_Monticello,Arkansas-Monticello
OH_college_m_Central_State,Central State
AL_college_m_Tuskegee,Tuskegee
KY_college_m_Kentucky_State,Kentucky State
GA_college_m_Clark_Atlanta,Clark Atlanta
TN_college_m_Lane,Lane
AL_college_m_Miles,Miles
TN_college_m_LeMoyne_Owen,LeMoyne-Owen
NY_college_m_Wagner,Wagner
MA_college_m_Merrimack,Merrimack
NJ_college_m_Fairleigh_Dickinson,Fairleigh Dickinson
NY_college_m_St_Francis_NY,St. Francis (N.Y.)
NC_college_m_UNC_Wilmington,UNCW
LA_college_m_Northwestern_St,Northwestern St.
SC_college_m_Lander,Lander
GA_college_m_Clayton_State,Clayton State
GA_college_m_Georgia_Southwestern,Georgia Southwestern
57615,Valor TC
CA_college_m_Marymount_College,Marymount California
CA_college_m_Soka,Soka
60384,Cardio Cartel
CA_college_m_La_Sierra,La Sierra
CA_college_m_Pacific_Union,Pacific Union
61020,Raven Alumni
SC_college_m_Allen,Allen
NC_jcollege_m_Cleveland_CC,Cleveland CC
WV_college_m_Salem_Intl,Salem (W.V.)
PA_college_m_PSU-Schuylkill,PSU-Schuylkill
52482,s.w.i.f.t. racing
LA_college_m_Grambling,Grambling
AR_college_m_Arkansas_Pine_Bluff,Arkansas-Pine Bluff
LA_college_m_Southern,Southern
FL_college_m_Bethune_Cookman,Bethune-Cookman
MS_college_m_Mississippi_Valley,Mississippi Valley
AL_college_m_Alabama_State,Alabama State
MS_college_m_Alcorn_State,Alcorn State
57331,Cal Poly DC
61002,Cal Poly Distance Club
CT_college_m_Coast_Guard,Coast Guard
59402,MSURC
IN_college_f_Evansville,Evansville
PA_college_m_PSU-Fayette,PSU-Fayette
CA_college_m_UC_San_Diego,UC San Diego
NY_college_m_DYouville,D'Youville
NY_college_m_Paul_Smiths,Paul Smith's
NY_jcollege_m_SUNY_Erie,SUNY Erie
NY_college_m_Villa_Maria,Villa Maria
NY_college_m_Staten_Island,Staten Island
NY_college_m_Five_Towns_College,Five Towns
NY_college_m_Vaughn,Vaughn
WA_jcollege_m_Everett_CC,Everett CC
60763,Northeastern Technical College
WI_college_m_Maranatha_Baptist,Maranatha Baptist
CA_jcollege_m_San_Diego_City_College,San Diego City College
CA_jcollege_m_Santa_Barbara,Santa Barbara
CA_jcollege_m_Oxnard,Oxnard
CA_jcollege_m_Norco_College,Norco College
CA_jcollege_m_Canyons,Canyons
CA_jcollege_m_Redwoods,Redwoods
CA_jcollege_m_Merritt,Merritt
IL_college_m_Eureka,Eureka
IL_college_m_Blackburn,Blackburn
MO_college_m_Fontbonne,Fontbonne
50894,UC Running Club
52181,Ohio State Running Club
60624,Hocking College
PA_jcollege_m_Manor_College,Manor College
PA_jcollege_m_Valley_Forge_Military,Valley Forge Military
VA_college_m_Emory_Henry,Emory & Henry
53509,Minnesota Running Club
60780,Wildcat Mtn. Running Club
49661,Delaware TC
NJ_jcollege_m_Camden_County_College,Camden County College
MD_college_m_Goucher,Goucher
ME_jcollege_m_Central_Maine_CC,Central Maine CC
ME_jcollege_m_York_County_CC,York County CC
ME_college_m_Maine-Augusta,Maine-Augusta
NY_jcollege_m_Herkimer_County_CC,Herkimer County CC
NY_jcollege_m_Fulton-Montgomery_CC,Fulton-Montgomery CC
NY_college_m_Albany_College_of_Pharmacy,Albany College of Pharmacy
OH_college_m_Kent_State-Trumbull,Kent State-Trumbull
57246,Lehigh Running Club
NJ_jcollege_m_Gloucester_County_College,RC - Gloucester CC
50734,Pacers/GRC New Balance
57335,Philadelphia Runner Track
59581,Moody Park
PA_jcollege_m_Luzerne_County_CC,Luzerne County CC
60948,Belmont Harriers TC
PA_jcollege_m_Harrisburg_Area_CC,Harrisburg Area CC
PA_college_m_Williamson,Williamson
59536,Owls Track Club
NJ_jcollege_m_Rowan_College_Cumberland,Rowan College - Cumberland
60465,AB Sports Performance
MT_college_m_Yellowstone_Christian,Yellowstone Christian
50158,Club Northwest
60958,SS TC
59636,Lawrence Alumni
CA_jcollege_m_Siskiyous,Siskiyous
60448,University of the Pacific
MI_college_m_Grace_Christian,Grace Christian
ND_college_m_Trinity_Bible_College,Trinity Bible College
MN_college_m_Oak_Hills_Christian,Oak Hills Christian
ND_jcollege_m_Nueta_Hidatsa_Sahnish,Nueta Hidatsa Sahnish
tx_college_m_Southwestern_Adventist,Southwestern Adventist
TX_college_m_DallasChristian,Dallas Christian
MD_college_m_Washington_Adventist,Washington Adventist
5731,Wisconsin Track Club
54947,Northwestern University
36293,Valley Vista
59400,Running Club at Iowa State
IA_college_m_Faith_Baptist_Bible,Faith Baptist Bible
NH_jcollege_m_NHTI,NHTI
NJ_jcollege_m_Union_CC,Union CC
OR_college_m_UO_Running_Club,UO Running Club
49850,OSU Running Club
PA_college_m_Penn_State-Brandywine,PSU-Brandywine
MA_jcollege_m_Northern_Essex_CC,Northern Essex CC
NC_jcollege_m_Sandhills_CC,Sandhills CC
IL_jcollege_m_Waubonsee_CC,Waubonsee CC
LA_jcollege_m_Bossier_Parish_CC,Bossier Parish CC
CA_jcollege_m_Southwestern,Southwestern
CA_jcollege_m_San_Jose,San Jose
AZ_jcollege_m_Dine_College_AZ,Dine College (AZ)
IL_jcollege_m_Kishwaukee_College,Kishwaukee College
VA_college_m_Christendom_College,Christendom College
VT_college_m_Vermont_Tech,Vermont Tech
60029,Tohono O'odham CC
FL_jcollege_m_Seminole_CC,Seminole State College
53851,Break Away
51302,Florida Running Club
MN_college_f_Concordia_Moorhead,Concordia-Moorhead
OH_college_m_Wilberforce,Wilberforce
51063,Pitt Club XC
53172,Princeton Running Club
PA_college_m_PSU-Scranton,PSU-Scranton
PA_college_m_PSU-Wilkes_Barre,PSU-Wilkes Barre
SC_college_m_Voorhees,Voorhees
WA_college_m_Walla_Walla_University,Walla Walla University
60420,Railroad Athletics
60830,Calvary University
59279,Running Club at UTK
56382,Mizzou Running Club
54393,LRC Racing
53918,Bradley Running Braves Club
MA_college_m_Hampshire,Hampshire
53546,Penn Running Club Track
44851,Breakneck Track Club
NY_college_m_Bryant_and_Stratton,Bryant & Stratton (Buffalo)
IL_college_f_Olivet_Nazarene,Olivet Nazarene
IL_college_f_Roosevelt,Roosevelt
IL_college_f_Governors_State_University,Governors State
IN_college_f_Indiana_University_Northwest,Indiana University Northwest
IL_jcollege_f_Moraine_Valley_CC,Moraine Valley CC
IN_college_f_Purdue_Northwest,Purdue Northwest
IN_college_f_Indiana_University_South_Bend,Indiana University South Bend
ND_college_f_North_Dakota,North Dakota
60611,FUXC Lite
56746,Ohio Northern Alumni
MS_college_m_Mississippi_St,Miss State
52987,USF Alumni
55767,Bowling Green Track Club
NY_college_f_New_Paltz_St,New Paltz St.
CA_jcollege_m_Allan_Hancock,Allan Hancock
59074,IU Kokomo Alumni
PA_college_m_PSU-Mont_Alto,PSU-Mont Alto
OR_college_m_Warner_Pacific,Warner Pacific
CT_college_m_Connecticut,Connecticut
TX_college_m_Austin_College,Austin College
LA_college_m_Centenary_LA,Centenary (La.)
IA_jcollege_m_Scott_CC,Scott CC
KY_college_m_Campbellsville-Harrodsburg,Campbellsville-Harrodsburg
60211,Capital City Track Club
TX_college_f_Dallas_Baptist,Dallas Baptist
GA_jcollege_m_Andrew_College,Andrew College
TX_college_f_Stephen_F_Austin,Stephen F. Austin
CA_jcollege_m_West_Los_Angeles,West Los Angeles
CA_jcollege_m_Palomar,Palomar
OH_college_m_Akron,Akron
WI_college_m_Holy_Family_WI,Holy Family
RI_college_m_Johnson__Wales_RI,Johnson & Wales (R.I.)
NY_college_m_Keuka,Keuka
DE_college_m_Wesley,Wesley
PA_college_m_Rosemont,Rosemont
FL_college_m_Florida_AM,Florida A&M
PR_college_m_PR_Bayamon,P.R.-Bayamon
IL_college_m_Robert_Morris_IL,Robert Morris (Ill.)
IL_college_m_Trinity_International,Trinity International
KS_college_m_Central_Christian,Central Christian
CA_college_m_Notre_Dame_de_Namur,Notre Dame de Namur
OR_college_m_Concordia_OR,Concordia (Ore.)
OH_college_m_Cincinnati_Christian,Cincinnati Christian
NY_college_m_NYIT,NYIT
FL_college_m_Johnson__Wales_FL,Johnson & Wales (Fla.)
CA_jcollege_m_CCSF,CCSF
IL_college_m_Lindenwood-Belleville,Lindenwood-Belleville
TX_college_m_Paul_Quinn,Paul Quinn
CO_college_m_Johnson+Wales,Johnson & Wales (Colo.)
IL_college_m_MacMurray,MacMurray
53609,Penn State Club XC
LA_college_m_Louisiana_College,Louisiana College
VT_college_m_Johnson_St,NVU-Johnson
NV_college_m_Sierra_Nevada_College,Sierra Nevada College
AZ_college_m_Benedictine_University_Mesa,Benedictine University Mesa
CA_college_m_Providence_Christian,Providence Christian
NY_jcollege_m_Kingsborough_CC,Kingsborough CC
NY_college_m_Concordia_NY,Concordia (N.Y.)
FL_college_m_Rollins,Rollins
IL_jcollege_m_Malcolm_X_College,Malcolm X College
TX_jcollege_m_Odessa,Odessa
ON_college_m_Royal_Military_College,Royal Military College
OH_college_m_Urbana,Urbana
AL_jcollege_m_Lawson_State,Lawson State
57288,LMU Alumni
59724,London Western TFC
GA_college_m_Albany_State,Albany State
GA_college_m_Paine,Paine
NY_jcollege_m_Sullivan_County_CC,Sullivan County CC
NY_jcollege_m_Rockland_CC,Rockland CC
NY_jcollege_m_Westchester,Westchester CC
55094,PDC
53964,UC Davis XC & Track Club
Tn_jcollege_m_Cleveland_State_CC,Cleveland State CC
58919,University of Georgia Club XC
58952,Georgia Elite
LA_college_m_Southern_NO,Southern-NO
MS_college_m_Rust,Rust
MD_jcollege_m_Southern_Maryland,Southern Maryland
AR_college_m_Crowleys_Ridge_College,Crowley's Ridge College
MB_college_m_U_of_Manitoba,U of Manitoba
NJ_jcollege_m_Middlesex_CC,Middlesex CC
NJ_college_m_Army_Prep,Army Prep
59573,Portland Community College
52893,Multnomah University Elite
PA_jcollege_m_CC_Allegheny,CC of Allegheny
PA_jcollege_m_CC_of_Beaver_County,CC of Beaver County
PA_jcollege_f_CC_of_Beaver_County,CC of Beaver County
6667,Cal Coast Track Club
45479,UCSD Alumni
59670,Air Force Prep
AB_college_m_U_Calgary,U. Calgary
53579,Kennesaw State University
KY_jcollege_m_West_Kentucky_CC,West Kentucky CC
MS_jcollege_m_Meridian_CC,Meridian CC
PA_college_m_Penn_State_Allegheny,PSU-Greater Allegheny
NJ_college_m_Berkeley_College_NJ,Berkeley College NJ
PA_college_m_PSU-DuBois,PSU-DuBois
54701,Langley Mustangs
BC_college_m_U_of_Victoria,U. of Victoria
BC_college_m_British_Columbia,British Columbia
WI_college_f_Concordia_WI,Concordia (Wis.)
WI_college_f_Lakeland,Lakeland University
WI_college_f_Wis_Stevens_Point,Wis.-Stevens Point
WI_college_f_Wisconsin_Lutheran,Wisconsin Lutheran
PA_jcollege_m_Harcum,Harcum
NC_college_m_Carolina_University,Piedmont International
56253,Lindsey Wilson JV
OH_jcollege_m_Columbus_State_CC,Columbus State CC
IN_club_m_IUPUC,IUPUC XC Club
59456,Aurora Road Runners
59425,Buff Running Club
56870,Old Zealand
59634,Iowa Track and Field Club
57000,ISU Running Club
ME_college_m_Maine_Machias,Maine-Machias
NY_jcollege_m_Cayuga_CC,Cayuga CC
9491,Guelph
ON_college_m_Queens_University,Queen's University
ON_college_m_Toronto,Toronto
10660,Delaware Valley
58838,Brown University Running Club
RI_jcollege_m_CC_Rhode_Island,CC Rhode Island
MA_jcollege_m_MassBay_CC,MassBay CC
TX_college_m_Texas_College,Texas College
49895,Marquette Running Club
NM_college_m_Navajo_Technical_College,Navajo Tech
ON_college_m_Lakehead,Lakehead University
PA_jcollege_m_Lackawanna_College,Lackawanna College
NJ_jcollege_m_Salem_CC,Salem CC
ON_college_m_McMaster,McMaster
ON_college_m_Western_Ontario,Western Ontario
ON_college_m_Windsor,Windsor
NY_college_m_Elmira_College,Elmira College
NY_jcollege_m_SUNY_Jefferson,SUNY Jefferson
PA_jcollege_m_Bucks_County_CC,Bucks County CC
PA_jcollege_m_CC_of_Philadelphia,CC of Philadelphia
59218,Kansas City Smoke TC
OK_college_m_Bacone,Bacone
53139,Texas Running Club
FL_college_m_University_of_The_Bahamas,University of The Bahamas
KS_college_m_Barclay,Barclay
58145,Washtenaw Community College
AB_college_m_Lethbridge_College,Lethbridge College
59342,Atlanta Track Club
55402,SJU Track Club
59286,Plains Road TC
53258,Miami University Running Club
PA_college_f_Kutztown,Kutztown
55091,Bearcat Track Club
BC_college_m_Trinity_Western,Trinity Western
56853,Illinois Cross Country Club
50190,MSU Running Club
MI_jcollege_m_Alpena_CC,Alpena CC
MI_jcollege_m_Mid_Michigan,Mid Michigan CC
ON_college_m_Waterloo,Waterloo
PA_jcollege_m_Mercyhurst_North_East,Mercyhurst North East
OH_jcollege_m_Bryant__Stratton_Ohio,Bryant and Stratton
54773,SDSU Alumni
59015,Adams State Swim Team
CT_college_f_Quinnipiac,Quinnipiac
58931,Club Alliance
58999,Cincinnatus Elite
NY_college_m_Cazenovia,Cazenovia
MI_jcollege_m_Muskegon_CC,Muskegon CC
